ZipCode,EstimatedCombinedRate,TaxRegionName
85257,0.091,"PHOENIX, AZ"
85258,0.0805,"SALT RIVER RESERVATION, AZ"
85259,0.08,"SCOTTSDALE, AZ"
85260,0.08,"SCOTTSDALE, AZ"
85261,0.08,"SCOTTSDALE, AZ"
85262,0.092,"FOUNTAIN HILLS, AZ"
85263,0.063,"MARICOPA, AZ"
85264,0.153,"FORT MCDOWELL YAVAPAI NATION RESERVATION, AZ"
85266,0.08,"SCOTTSDALE, AZ"
85267,0.08,"SCOTTSDALE, AZ"
85268,0.092,"FOUNTAIN HILLS, AZ"
85269,0.092,"FOUNTAIN HILLS, AZ"
85271,0.08,"SCOTTSDALE, AZ"
85274,0.083,"MESA, AZ"
85275,0.083,"MESA, AZ"
85277,0.083,"MESA, AZ"
85280,0.081,"TEMPE, AZ"
85281,0.081,"TEMPE, AZ"
85282,0.081,"TEMPE, AZ"
85283,0.103,"GUADALUPE, AZ"
85284,0.081,"TEMPE, AZ"
85285,0.081,"TEMPE, AZ"
85286,0.083,"GILBERT, AZ"
85287,0.081,"TEMPE, AZ"
85288,0.091,"PHOENIX, AZ"
85295,0.083,"GILBERT, AZ"
85296,0.083,"GILBERT, AZ"
85297,0.083,"GILBERT, AZ"
85298,0.083,"GILBERT, AZ"
85299,0.083,"GILBERT, AZ"
85301,0.092,"GLENDALE, AZ"
85302,0.092,"GLENDALE, AZ"
85303,0.092,"GLENDALE, AZ"
85304,0.092,"GLENDALE, AZ"
85305,0.092,"GLENDALE, AZ"
85306,0.092,"GLENDALE, AZ"
85307,0.092,"GLENDALE, AZ"
85308,0.092,"GLENDALE, AZ"
85309,0.092,"GLENDALE, AZ"
85310,0.092,"GLENDALE, AZ"
85311,0.092,"GLENDALE, AZ"
85312,0.092,"GLENDALE, AZ"
85318,0.092,"GLENDALE, AZ"
85320,0.063,"MARICOPA, AZ"
85321,0.113,"MARICOPA, AZ"
85322,0.063,"MARICOPA, AZ"
85323,0.088,"AVONDALE, AZ"
85324,0.0635,"YAVAPAI, AZ"
85325,0.066,"LA PAZ, AZ"
85326,0.098,"GILA BEND, AZ"
85327,0.093,"CAVE CREEK, AZ"
85328,0.066,"LA PAZ, AZ"
85329,0.088,"AVONDALE, AZ"
85331,0.093,"CAREFREE, AZ"
85332,0.0635,"YAVAPAI, AZ"
85333,0.06712,"YUMA, AZ"
85334,0.066,"LA PAZ, AZ"
85335,0.093,"EL MIRAGE, AZ"
85336,0.10712,"SAN LUIS, AZ"
85337,0.098,"GILA BEND, AZ"
85338,0.093,"BUCKEYE, AZ"
85339,0.091,"PHOENIX, AZ"
85340,0.093,"BUCKEYE, AZ"
85341,0.061,"PIMA, AZ"
85342,0.081,"PEORIA, AZ"
85343,0.063,"MARICOPA, AZ"
85344,0.106,"PARKER, AZ"
85345,0.093,"YOUNGTOWN, AZ"
85346,0.091,"QUARTZSITE, AZ"
85347,0.06712,"YUMA, AZ"
85348,0.066,"LA PAZ, AZ"
85349,0.10712,"SAN LUIS, AZ"
85350,0.10712,"SAN LUIS, AZ"
85351,0.093,"YOUNGTOWN, AZ"
85352,0.06712,"YUMA, AZ"
85353,0.091,"PHOENIX, AZ"
85354,0.063,"MARICOPA, AZ"
85355,0.092,"GLENDALE, AZ"
85356,0.10212,"WELLTON, AZ"
85357,0.066,"LA PAZ, AZ"
85358,0.085,"WICKENBURG, AZ"
85359,0.091,"QUARTZSITE, AZ"
85360,0.076,"LAKE HAVASU CITY, AZ"
85361,0.093,"BUCKEYE, AZ"
85362,0.0635,"YAVAPAI, AZ"
85363,0.093,"YOUNGTOWN, AZ"
85364,0.08412,"YUMA, AZ"
85365,0.10012,"SOMERTON, AZ"
85366,0.08412,"YUMA, AZ"
85367,0.08412,"YUMA, AZ"
85369,0.08412,"YUMA, AZ"
85371,0.106,"PARKER, AZ"
85372,0.063,"MARICOPA, AZ"
85373,0.081,"PEORIA, AZ"
85374,0.091,"SURPRISE, AZ"
85375,0.063,"MARICOPA, AZ"
85376,0.063,"MARICOPA, AZ"
85377,0.093,"CAREFREE, AZ"
85378,0.091,"SURPRISE, AZ"
85379,0.091,"SURPRISE, AZ"
85380,0.081,"PEORIA, AZ"
85381,0.092,"GLENDALE, AZ"
85382,0.092,"GLENDALE, AZ"
85383,0.091,"PHOENIX, AZ"
85385,0.081,"PEORIA, AZ"
85387,0.091,"SURPRISE, AZ"
85388,0.091,"SURPRISE, AZ"
85390,0.0855,"WICKENBURG, AZ"
85392,0.088,"AVONDALE, AZ"
85395,0.088,"GOODYEAR, AZ"
85396,0.093,"BUCKEYE, AZ"
85501,0.099,"GLOBE, AZ"
85502,0.099,"GLOBE, AZ"
85530,0.066,"SAN CARLOS RESERVATION, AZ"
85531,0.066,"GRAHAM, AZ"
85532,0.066,"GILA, AZ"
85533,0.091,"CLIFTON, AZ"
85534,0.081,"DUNCAN, AZ"
85535,0.066,"GRAHAM, AZ"
85536,0.066,"GRAHAM, AZ"
85539,0.099,"GLOBE, AZ"
85540,0.091,"CLIFTON, AZ"
85541,0.1048,"TONTO APACHE RESERVATION, AZ"
85542,0.066,"SAN CARLOS RESERVATION, AZ"
85543,0.086,"PIMA, AZ"
85544,0.066,"GILA, AZ"
85545,0.066,"GILA, AZ"
85546,0.091,"SAFFORD, AZ"
85547,0.1048,"PAYSON, AZ"
85548,0.091,"SAFFORD, AZ"
85550,0.066,"SAN CARLOS RESERVATION, AZ"
85551,0.066,"GRAHAM, AZ"
85552,0.091,"THATCHER, AZ"
85553,0.066,"GILA, AZ"
85554,0.066,"GILA, AZ"
85601,0.061,"PIMA, AZ"
85602,0.096,"BENSON, AZ"
85603,0.096,"BISBEE, AZ"
85605,0.061,"COCHISE, AZ"
85606,0.061,"COCHISE, AZ"
85607,0.099,"DOUGLAS, AZ"
85608,0.099,"DOUGLAS, AZ"
85609,0.061,"COCHISE, AZ"
85610,0.061,"COCHISE, AZ"
85611,0.066,"SANTA CRUZ, AZ"
85613,0.0805,"SIERRA VISTA, AZ"
85614,0.081,"SAHUARITA, AZ"
85615,0.061,"COCHISE, AZ"
85616,0.08,"HUACHUCA CITY, AZ"
85617,0.061,"COCHISE, AZ"
85618,0.107,"MAMMOTH, AZ"
85619,0.061,"PIMA, AZ"
85620,0.061,"COCHISE, AZ"
85621,0.086,"NOGALES, AZ"
85622,0.061,"PIMA, AZ"
85623,0.067,"PINAL, AZ"
85624,0.096,"PATAGONIA, AZ"
85625,0.061,"COCHISE, AZ"
85626,0.061,"COCHISE, AZ"
85627,0.061,"COCHISE, AZ"
85628,0.086,"NOGALES, AZ"
85629,0.111,"PIMA, AZ"
85630,0.061,"COCHISE, AZ"
85631,0.067,"PINAL, AZ"
85632,0.061,"COCHISE, AZ"
85633,0.061,"PIMA, AZ"
85634,0.111,"PIMA, AZ"
85635,0.0805,"SIERRA VISTA, AZ"
85636,0.0805,"SIERRA VISTA, AZ"
85637,0.066,"SANTA CRUZ, AZ"
85638,0.096,"TOMBSTONE, AZ"
85639,0.111,"PIMA, AZ"
85640,0.066,"SANTA CRUZ, AZ"
85641,0.087,"TUCSON, AZ"
85643,0.091,"WILLCOX, AZ"
85644,0.091,"WILLCOX, AZ"
85645,0.066,"SANTA CRUZ, AZ"
85646,0.066,"SANTA CRUZ, AZ"
85648,0.086,"NOGALES, AZ"
85650,0.0805,"SIERRA VISTA, AZ"
85652,0.086,"MARANA, AZ"
85653,0.086,"MARANA, AZ"
85654,0.086,"MARANA, AZ"
85655,0.099,"DOUGLAS, AZ"
85658,0.092,"MARANA, AZ"
85670,0.0805,"SIERRA VISTA, AZ"
85701,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85702,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85703,0.087,"TUCSON, AZ"
85704,0.087,"TUCSON, AZ"
85705,0.087,"PASCUA PUEBLO YAQUI OFF-RESERVATION TRUST LAND, AZ"
85706,0.087,"TUCSON, AZ"
85707,0.087,"TUCSON, AZ"
85708,0.087,"TUCSON, AZ"
85709,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85710,0.087,"TUCSON, AZ"
85711,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85712,0.087,"TUCSON, AZ"
85713,0.111,"SOUTH TUCSON, AZ"
85714,0.087,"TUCSON, AZ"
85715,0.087,"TUCSON, AZ"
85716,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85717,0.087,"TUCSON, AZ"
85718,0.087,"TUCSON, AZ"
85719,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85721,0.087,"TUCSON, AZ"
85723,0.087,"TUCSON, AZ"
85724,0.087,"TUCSON, AZ"
85725,0.111,"SOUTH TUCSON, AZ"
85726,0.087,"TUCSON, AZ"
85728,0.087,"TUCSON, AZ"
85730,0.087,"TUCSON, AZ"
85731,0.087,"TUCSON, AZ"
85732,0.087,"TUCSON, AZ"
85733,0.087,"TUCSON, AZ"
85734,0.087,"TUCSON, AZ"
85735,0.061,"PIMA, AZ"
85736,0.087,"TUCSON, AZ"
85737,0.087,"TUCSON, AZ"
85738,0.061,"PIMA, AZ"
85739,0.086,"ORO VALLEY, AZ"
85740,0.061,"PIMA, AZ"
85741,0.087,"TUCSON, AZ"
85742,0.087,"TUCSON, AZ"
85743,0.087,"TUCSON, AZ"
85744,0.087,"TUCSON, AZ"
85745,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85746,0.111,"PASCUA PUEBLO YAQUI RESERVATION, AZ"
85747,0.087,"TUCSON, AZ"
85748,0.087,"TUCSON, AZ"
85749,0.087,"TUCSON, AZ"
85750,0.087,"TUCSON, AZ"
85751,0.087,"TUCSON, AZ"
85752,0.061,"PIMA, AZ"
85754,0.087,"TUCSON, AZ"
85755,0.086,"MARANA, AZ"
85756,0.111,"PIMA, AZ"
85757,0.111,"PASCUA PUEBLO YAQUI RESERVATION, AZ"
85775,0.087,"TUCSON RIO NUEVO DISTRICT SP, AZ"
85901,0.1243,"FORT APACHE RESERVATION, AZ"
85902,0.0843,"SHOW LOW, AZ"
85911,0.1243,"FORT APACHE RESERVATION, AZ"
85912,0.0643,"NAVAJO, AZ"
85920,0.061,"APACHE, AZ"
85922,0.061,"GREENLEE, AZ"
85923,0.0643,"NAVAJO, AZ"
85924,0.061,"APACHE, AZ"
85925,0.091,"EAGAR, AZ"
85926,0.1243,"FORT APACHE RESERVATION, AZ"
85927,0.061,"APACHE, AZ"
85928,0.069,"COCONINO, AZ"
85929,0.1243,"FORT APACHE RESERVATION, AZ"
85930,0.121,"FORT APACHE RESERVATION, AZ"
85931,0.069,"COCONINO, AZ"
85932,0.061,"APACHE, AZ"
85933,0.0643,"NAVAJO, AZ"
85934,0.0643,"NAVAJO, AZ"
85935,0.1243,"FORT APACHE RESERVATION, AZ"
85936,0.091,"ST. JOHNS, AZ"
85937,0.0943,"SNOWFLAKE, AZ"
85938,0.091,"EAGAR, AZ"
85939,0.0943,"SNOWFLAKE, AZ"
85940,0.061,"APACHE, AZ"
85941,0.1243,"FORT APACHE RESERVATION, AZ"
85942,0.0943,"HOLBROOK, AZ"
86001,0.09386,"FLAGSTAFF, AZ"
86002,0.09386,"FLAGSTAFF, AZ"
86003,0.09386,"FLAGSTAFF, AZ"
86004,0.09386,"FLAGSTAFF, AZ"
86005,0.09386,"FLAGSTAFF, AZ"
86011,0.09386,"FLAGSTAFF, AZ"
86015,0.069,"COCONINO, AZ"
86016,0.069,"COCONINO, AZ"
86017,0.069,"COCONINO, AZ"
86018,0.104,"WILLIAMS, AZ"
86020,0.129,"COCONINO, AZ"
86021,0.086,"COLORADO CITY, AZ"
86022,0.109,"FREDONIA, AZ"
86023,0.089,"TUSAYAN, AZ"
86024,0.069,"COCONINO, AZ"
86025,0.0943,"HOLBROOK, AZ"
86028,0.061,"APACHE, AZ"
86029,0.0943,"HOLBROOK, AZ"
86030,0.0643,"HOPI RESERVATION, AZ"
86031,0.1243,"NAVAJO, AZ"
86032,0.0643,"NAVAJO, AZ"
86033,0.1343,"KAYENTA TOWNSHIP NAV NAT, AZ"
86034,0.1243,"NAVAJO, AZ"
86035,0.129,"COCONINO, AZ"
86036,0.069,"COCONINO, AZ"
86038,0.069,"COCONINO, AZ"
86039,0.0643,"HOPI RESERVATION, AZ"
86040,0.129,"COCONINO, AZ"
86042,0.0643,"HOPI RESERVATION, AZ"
86043,0.0643,"HOPI RESERVATION, AZ"
86044,0.129,"COCONINO, AZ"
86045,0.129,"TUBA CITY, AZ"
86046,0.104,"WILLIAMS, AZ"
86047,0.1243,"NAVAJO, AZ"
86052,0.109,"FREDONIA, AZ"
86053,0.129,"COCONINO, AZ"
86054,0.1243,"NAVAJO, AZ"
86301,0.093,"PRESCOTT, AZ"
86302,0.093,"PRESCOTT, AZ"
86303,0.093,"PRESCOTT, AZ"
86304,0.093,"PRESCOTT, AZ"
86305,0.093,"PRESCOTT, AZ"
86312,0.0918,"PRESCOTT VALLEY, AZ"
86313,0.093,"PRESCOTT, AZ"
86314,0.0918,"PRESCOTT VALLEY, AZ"
86315,0.0918,"PRESCOTT VALLEY, AZ"
86320,0.069,"COCONINO, AZ"
86321,0.0635,"YAVAPAI, AZ"
86322,0.16,"YAVAPAI-APACHE NATION RESERVATION, AZ"
86323,0.1035,"CHINO VALLEY, AZ"
86324,0.1585,"YAVAPAI-APACHE NATION RESERVATION, AZ"
86325,0.0635,"YAVAPAI, AZ"
86326,0.1,"CAMP VERDE, AZ"
86327,0.0918,"PRESCOTT VALLEY, AZ"
86329,0.0835,"DEWEY-HUMBOLDT, AZ"
86331,0.0985,"JEROME, AZ"
86332,0.0635,"YAVAPAI, AZ"
86333,0.0635,"YAVAPAI, AZ"
86334,0.1035,"CHINO VALLEY, AZ"
86335,0.1235,"YAVAPAI-APACHE NATION RESERVATION, AZ"
86336,0.104,"SEDONA, AZ"
86337,0.0635,"YAVAPAI, AZ"
86338,0.0635,"YAVAPAI, AZ"
86339,0.104,"SEDONA, AZ"
86340,0.0985,"SEDONA, AZ"
86341,0.0635,"YAVAPAI, AZ"
86342,0.0635,"YAVAPAI, AZ"
86343,0.0635,"YAVAPAI, AZ"
86351,0.104,"SEDONA, AZ"
86401,0.081,"KINGMAN, AZ"
86402,0.081,"KINGMAN, AZ"
86403,0.076,"LAKE HAVASU CITY, AZ"
86404,0.076,"LAKE HAVASU CITY, AZ"
86405,0.076,"LAKE HAVASU CITY, AZ"
86406,0.076,"LAKE HAVASU CITY, AZ"
86409,0.081,"KINGMAN, AZ"
86411,0.056,"MOHAVE, AZ"
86412,0.056,"MOHAVE, AZ"
86413,0.056,"MOHAVE, AZ"
86426,0.056,"FORT MOJAVE INDIAN RESERVATION, AZ"
86427,0.056,"MOHAVE, AZ"
86429,0.076,"BULLHEAD CITY, AZ"
86430,0.076,"BULLHEAD CITY, AZ"
86431,0.081,"KINGMAN, AZ"
86432,0.056,"MOHAVE, AZ"
86433,0.056,"MOHAVE, AZ"
86434,0.056,"HUALAPAI INDIAN RESERVATION, AZ"
86435,0.069,"HAVASUPAI RESERVATION, AZ"
86436,0.056,"MOHAVE, AZ"
86437,0.056,"HUALAPAI INDIAN RESERVATION, AZ"
86438,0.056,"MOHAVE, AZ"
86439,0.076,"BULLHEAD CITY, AZ"
86440,0.056,"FORT MOJAVE INDIAN RESERVATION, AZ"
86441,0.056,"MOHAVE, AZ"
86442,0.076,"BULLHEAD CITY, AZ"
86443,0.056,"MOHAVE, AZ"
86444,0.081,"KINGMAN, AZ"
86445,0.056,"MOHAVE, AZ"
86446,0.076,"BULLHEAD CITY, AZ"
86502,0.061,"APACHE, AZ"
86503,0.121,"APACHE, AZ"
86504,0.121,"APACHE, AZ"
86505,0.121,"APACHE, AZ"
86506,0.121,"APACHE, AZ"
86507,0.121,"APACHE, AZ"
86508,0.121,"APACHE, AZ"
86510,0.1243,"NAVAJO, AZ"
86511,0.121,"APACHE, AZ"
86512,0.061,"APACHE, AZ"
86514,0.121,"APACHE, AZ"
86515,0.121,"APACHE, AZ"
86520,0.1243,"NAVAJO, AZ"
86535,0.121,"APACHE, AZ"
86538,0.121,"APACHE, AZ"
86540,0.121,"APACHE, AZ"
86544,0.121,"APACHE, AZ"
86545,0.121,"APACHE, AZ"
86547,0.121,"APACHE, AZ"
86556,0.121,"APACHE, AZ"
87001,0.072,"SANTA ANA PUEBLO, NM"
87002,0.083,"RIO COMMUNITIES, NM"
87004,0.074375,"RIO RANCHO, NM"
87005,0.065625,"CIBOLA, NM"
87006,0.06625,"VALENCIA, NM"
87007,0.065625,"CIBOLA, NM"
87008,0.08075,"TIJERAS, NM"
87009,0.065,"TORRANCE, NM"
87010,0.06875,"SANTA FE, NM"
87011,0.0625,"SOCORRO, NM"
87012,0.06625,"RIO ARRIBA, NM"
87013,0.10875,"NAVAJO NATION RESERVATION, NM"
87014,0.08,"CIBOLA, NM"
87015,0.079375,"EDGEWOOD, NM"
87016,0.079375,"ESTANCIA, NM"
87017,0.06625,"RIO ARRIBA, NM"
87018,0.080625,"CUBA, NM"
87020,0.08,"GRANTS, NM"
87021,0.0775,"MILAN, NM"
87022,0.06625,"VALENCIA, NM"
87023,0.06625,"VALENCIA, NM"
87024,0.0625,"SANDOVAL, NM"
87025,0.07425,"JEMEZ SPRINGS, NM"
87026,0.06625,"VALENCIA, NM"
87027,0.06625,"RIO ARRIBA, NM"
87028,0.0625,"SOCORRO, NM"
87029,0.06625,"RIO ARRIBA, NM"
87031,0.08425,"LOS LUNAS, NM"
87032,0.065,"TORRANCE, NM"
87034,0.08,"CIBOLA, NM"
87035,0.079375,"MORIARTY, NM"
87036,0.076875,"MOUNTAINAIR, NM"
87037,0.10875,"NAVAJO NATION RESERVATION, NM"
87038,0.065625,"LAGUNA PUEBLO, NM"
87040,0.065625,"LAGUNA PUEBLO, NM"
87041,0.075,"KEWA PUEBLO 2, NM"
87042,0.083,"BOSQUE FARMS, NM"
87043,0.069375,"BERNALILLO, NM"
87044,0.0625,"SANDOVAL, NM"
87045,0.10875,"NAVAJO NATION RESERVATION, NM"
87046,0.06625,"RIO ARRIBA, NM"
87047,0.07625,"EDGEWOOD, NM"
87048,0.075625,"CORRALES, NM"
87049,0.065625,"CIBOLA, NM"
87051,0.065625,"CIBOLA, NM"
87052,0.075,"KEWA PUEBLO 2, NM"
87053,0.06625,"SAN YSIDRO, NM"
87056,0.06875,"SANTA FE, NM"
87059,0.08075,"TIJERAS, NM"
87060,0.06625,"VALENCIA, NM"
87061,0.065,"TORRANCE, NM"
87062,0.06625,"VALENCIA, NM"
87063,0.073125,"WILLARD, NM"
87064,0.06625,"RIO ARRIBA, NM"
87068,0.083,"BOSQUE FARMS, NM"
87070,0.065,"TORRANCE, NM"
87072,0.06125,"PUEBLO DE COCHITI 2, NM"
87083,0.06125,"PUEBLO DE COCHITI 2, NM"
87101,0.07625,"ALBUQUERQUE, NM"
87102,0.0775,"AIS PROP 19 PUEBLOS #2, NM"
87103,0.07625,"ALBUQUERQUE DOWNTOWN TIF MRA, NM"
87104,0.0775,"AIS PROP 19 PUEBLOS #2, NM"
87105,0.07625,"ALBUQUERQUE WEST CENTRAL TIF MRA, NM"
87106,0.07625,"ALBUQUERQUE/MESA DEL SOL TID 1, NM"
87107,0.07625,"ALBUQUERQUE, NM"
87108,0.07625,"ALBUQUERQUE, NM"
87109,0.07625,"ALBUQUERQUE, NM"
87110,0.07625,"ALBUQUERQUE WINROCK 1 SP, NM"
87111,0.07625,"ALBUQUERQUE, NM"
87112,0.07625,"ALBUQUERQUE, NM"
87113,0.07625,"SANDIA PUEBLO OFF RESERVATION TRUST LAND, NM"
87114,0.07625,"ALBUQUERQUE, NM"
87115,0.061875,"BERNALILLO, NM"
87116,0.07625,"ALBUQUERQUE, NM"
87117,0.061875,"BERNALILLO, NM"
87119,0.07625,"ALBUQUERQUE, NM"
87120,0.07625,"ALBUQUERQUE, NM"
87121,0.07625,"ALBUQUERQUE WEST CENTRAL TIF MRA, NM"
87122,0.07625,"ALBUQUERQUE, NM"
87123,0.07625,"ALBUQUERQUE, NM"
87124,0.07875,"RIO RANCHO, NM"
87125,0.07625,"ALBUQUERQUE, NM"
87131,0.07625,"ALBUQUERQUE, NM"
87144,0.07625,"ALBUQUERQUE, NM"
87151,0.07625,"ALBUQUERQUE DOWNTOWN TIF MRA, NM"
87153,0.07625,"ALBUQUERQUE, NM"
87154,0.07625,"ALBUQUERQUE, NM"
87158,0.061875,"BERNALILLO, NM"
87174,0.074375,"RIO RANCHO, NM"
87176,0.07625,"ALBUQUERQUE, NM"
87181,0.07625,"ALBUQUERQUE, NM"
87184,0.061875,"BERNALILLO, NM"
87185,0.07625,"ALBUQUERQUE, NM"
87187,0.07625,"ALBUQUERQUE, NM"
87190,0.07625,"ALBUQUERQUE, NM"
87191,0.07625,"ALBUQUERQUE, NM"
87192,0.07625,"ALBUQUERQUE, NM"
87193,0.07625,"ALBUQUERQUE, NM"
87194,0.07625,"ALBUQUERQUE, NM"
87195,0.061875,"BERNALILLO, NM"
87196,0.07625,"ALBUQUERQUE, NM"
87197,0.07625,"ALBUQUERQUE, NM"
87198,0.07625,"ALBUQUERQUE, NM"
87199,0.07625,"ALBUQUERQUE, NM"
87301,0.10875,"NAVAJO NATION RESERVATION, NM"
87302,0.080625,"GALLUP, NM"
87305,0.080625,"GALLUP, NM"
87310,0.10875,"NAVAJO NATION RESERVATION, NM"
87311,0.10875,"NAVAJO NATION RESERVATION, NM"
87312,0.065,"MCKINLEY, NM"
87313,0.10875,"NAVAJO NATION RESERVATION, NM"
87315,0.065625,"CIBOLA, NM"
87316,0.065,"MCKINLEY, NM"
87317,0.065,"MCKINLEY, NM"
87319,0.080625,"GALLUP, NM"
87320,0.10875,"NAVAJO NATION RESERVATION, NM"
87321,0.065625,"CIBOLA, NM"
87322,0.10875,"NAVAJO NATION RESERVATION, NM"
87323,0.065625,"CIBOLA, NM"
87325,0.10875,"NAVAJO NATION RESERVATION, NM"
87326,0.10875,"NAVAJO NATION RESERVATION, NM"
87327,0.065,"PUEBLO OF ZUNI 2, NM"
87328,0.10875,"NAVAJO NATION RESERVATION, NM"
87347,0.065,"MCKINLEY, NM"
87357,0.065625,"CIBOLA, NM"
87364,0.10875,"NAVAJO NATION RESERVATION, NM"
87365,0.065,"MCKINLEY, NM"
87375,0.10875,"NAVAJO NATION RESERVATION, NM"
87401,0.10875,"NAVAJO NATION RESERVATION, NM"
87402,0.081875,"FARMINGTON, NM"
87410,0.081875,"AZTEC, NM"
87412,0.06625,"RIO ARRIBA, NM"
87413,0.10875,"NAVAJO NATION RESERVATION, NM"
87415,0.065,"SAN JUAN, NM"
87416,0.10875,"NAVAJO NATION RESERVATION, NM"
87417,0.10875,"NAVAJO NATION RESERVATION, NM"
87418,0.065,"SAN JUAN, NM"
87419,0.06625,"RIO ARRIBA, NM"
87420,0.10875,"NAVAJO NATION RESERVATION, NM"
87421,0.065,"SAN JUAN, NM"
87455,0.10875,"NAVAJO NATION RESERVATION, NM"
87461,0.10875,"NAVAJO NATION RESERVATION, NM"
87499,0.081875,"FARMINGTON, NM"
87501,0.081875,"SANTA FE, NM"
87502,0.081875,"SANTA FE, NM"
87503,0.081875,"SANTA FE, NM"
87504,0.081875,"SANTA FE, NM"
87505,0.081875,"SANTA FE, NM"
87506,0.081875,"SANTA FE, NM"
87507,0.081875,"SANTA FE, NM"
87508,0.081875,"SANTA FE, NM"
87509,0.081875,"SANTA FE, NM"
87510,0.06625,"RIO ARRIBA, NM"
87511,0.06625,"RIO ARRIBA, NM"
87512,0.075,"TAOS, NM"
87513,0.075,"TAOS, NM"
87514,0.075,"TAOS, NM"
87515,0.06625,"RIO ARRIBA, NM"
87516,0.06625,"RIO ARRIBA, NM"
87517,0.075,"TAOS, NM"
87518,0.06625,"RIO ARRIBA, NM"
87519,0.085625,"QUESTA, NM"
87520,0.083125,"CHAMA, NM"
87521,0.075,"TAOS, NM"
87522,0.06875,"SANTA FE, NM"
87523,0.06625,"RIO ARRIBA, NM"
87524,0.075,"TAOS, NM"
87525,0.094375,"TAOS SKI VALLEY TIDD SP, NM"
87527,0.06625,"RIO ARRIBA, NM"
87528,0.06625,"RIO ARRIBA, NM"
87529,0.0775,"TAOS CO/EL PRADO WATER & SAN., NM"
87530,0.06625,"RIO ARRIBA, NM"
87531,0.075,"TAOS, NM"
87532,0.088125,"ESPANOLA/ST CLARA GRANT 2, NM"
87533,0.086875,"ESPANOLA, NM"
87535,0.081875,"SANTA FE, NM"
87537,0.086875,"ESPANOLA, NM"
87538,0.065833,"SAN MIGUEL, NM"
87539,0.06625,"RIO ARRIBA, NM"
87540,0.06875,"SANTA FE, NM"
87543,0.075,"TAOS, NM"
87544,0.070625,"LOS ALAMOS, NM"
87545,0.070625,"LOS ALAMOS, NM"
87547,0.070625,"LOS ALAMOS, NM"
87548,0.06625,"RIO ARRIBA, NM"
87549,0.075,"TAOS, NM"
87551,0.06625,"RIO ARRIBA, NM"
87552,0.075208,"PECOS, NM"
87553,0.075,"PICURIS PUEBLO 2, NM"
87554,0.06625,"RIO ARRIBA, NM"
87556,0.085625,"QUESTA, NM"
87557,0.09425,"TAOS EL VALLE WATER DT SP, NM"
87558,0.09425,"RED RIVER, NM"
87560,0.065833,"SAN MIGUEL, NM"
87562,0.065833,"SAN MIGUEL, NM"
87564,0.075,"TAOS, NM"
87565,0.065833,"SAN MIGUEL, NM"
87566,0.06625,"RIO ARRIBA, NM"
87567,0.088125,"ESPANOLA/ST CLARA GRANT 2, NM"
87569,0.065833,"SAN MIGUEL, NM"
87571,0.09425,"TAOS EL PRADO WATER DT SP, NM"
87573,0.065833,"SAN MIGUEL, NM"
87574,0.07125,"PUEBLO OF TESUQUE 2, NM"
87575,0.06625,"RIO ARRIBA, NM"
87576,0.075,"TAOS, NM"
87577,0.075,"TAOS, NM"
87578,0.06625,"RIO ARRIBA, NM"
87579,0.075,"TAOS, NM"
87580,0.075,"TAOS, NM"
87581,0.06625,"RIO ARRIBA, NM"
87582,0.06625,"RIO ARRIBA, NM"
87583,0.065833,"SAN MIGUEL, NM"
87592,0.081875,"SANTA FE, NM"
87594,0.081875,"SANTA FE, NM"
87654,0.081458,"LAS VEGAS, NM"
87701,0.081458,"LAS VEGAS, NM"
87710,0.075208,"ANGEL FIRE, NM"
87711,0.065833,"SAN MIGUEL, NM"
87712,0.065208,"MORA, NM"
87713,0.065208,"MORA, NM"
87714,0.078958,"CIMARRON, NM"
87715,0.065208,"MORA, NM"
87718,0.076333,"EAGLE NEST, NM"
87722,0.065208,"MORA, NM"
87723,0.065208,"MORA, NM"
87724,0.063125,"GUADALUPE, NM"
87728,0.070833,"MAXWELL, NM"
87729,0.058333,"COLFAX, NM"
87730,0.05875,"HARDING, NM"
87731,0.065833,"SAN MIGUEL, NM"
87732,0.065208,"MORA, NM"
87733,0.070625,"ROY, NM"
87734,0.065208,"MORA, NM"
87735,0.065208,"MORA, NM"
87736,0.065208,"MORA, NM"
87740,0.082583,"RATON, NM"
87742,0.065833,"SAN MIGUEL, NM"
87743,0.070625,"ROY, NM"
87745,0.065833,"SAN MIGUEL, NM"
87746,0.065833,"SAN MIGUEL, NM"
87747,0.075208,"SPRINGER, NM"
87749,0.058333,"COLFAX, NM"
87750,0.065208,"MORA, NM"
87752,0.075208,"WAGON MOUND, NM"
87753,0.065208,"MORA, NM"
87801,0.075625,"SOCORRO, NM"
87820,0.060625,"CATRON, NM"
87821,0.060625,"CATRON, NM"
87823,0.0625,"SOCORRO, NM"
87824,0.060625,"CATRON, NM"
87825,0.10875,"NAVAJO NATION RESERVATION, NM"
87827,0.060625,"CATRON, NM"
87828,0.075625,"SOCORRO, NM"
87829,0.060625,"CATRON, NM"
